 Run No.   Original ID Tr     Solution     Inbr %                                                                        
    5827         15827  1   -0.599318       0.703    
    5828         15828  1    0.638596       0.703    
    5829         15829  1    0.884978       1.947    
    5830         15830  1   -0.376820       0.236    
    5831         15831  1   -0.591903       0.236    
    5832         15832  1   -0.796659       0.237    
    5833         15833  1    -1.80199       0.237    
    5834         15834  1    0.255979       0.457    
    5835         15835  1   -0.806697       0.457    
    5836         15836  1    0.708394E-01   0.457    
    5837         15837  1    0.276671       0.208    
    5838         15838  1   -0.516150       0.208    
    5839         15839  1    0.287600       0.208    
    5840         15840  1   -0.571972       0.208    
    5841         15841  1    0.519806       0.334    
    5842         15842  1    0.811939       0.334    
    5843         15843  1   -0.527812       0.492    
    5844         15844  1   -0.766158       0.492    
    5845         15845  1   -0.877929       3.662    
    5846         15846  1   -0.317362       3.662    
    5847         15847  1   -0.126669       3.662    
    5848         15848  1   -0.933480       3.662    
    5849         15849  1   -0.230050E-01   0.249    
    5850         15850  1   -0.498491E-02   0.249    
    5851         15851  1   -0.266187       0.278    
    5852         15852  1   -0.367753       0.278    
    5853         15853  1    0.201089       0.278    
    5854         15854  1    0.237642       0.278    
    5855         15855  1    -1.09168       0.486    
    5856         15856  1   -0.621587       0.234    
    5857         15857  1   -0.263730       0.234    
    5858         15858  1    -1.55393       0.234    
    5859         15859  1    -1.60103       0.234    
    5860         15860  1   -0.875016       0.915    
    5861         15861  1   -0.275620       0.915    
    5862         15862  1    -1.53497       0.915    
    5863         15863  1    -1.28764       0.915    
    5864         15864  1     1.34981       0.345    
    5865         15865  1     1.11977       0.345    
    5866         15866  1    0.429353       0.931    
    5867         15867  1    0.986863       0.931    
    5868         15868  1    0.773959       0.931    
    5869         15869  1    0.488540       0.904    
    5870         15870  1   -0.804784E-01   0.904    
    5871         15871  1    0.276063       0.490    
    5872         15872  1   -0.169356       0.490    
    5873         15873  1    0.754886       0.633    
    5874         15874  1   -0.822908       0.620    
    5875         15875  1    -1.13101       0.620    
    5876         15876  1    0.393552E-01   0.620    
    5877         15877  1    0.956740E-01   1.517    
    5878         15878  1    0.146844       1.517    
    5879         15879  1   -0.205589       1.517    
    5880         15880  1   -0.524134E-01   0.667    
    5881         15881  1    0.501181E-02   0.667    
    5882         15882  1    0.474801       0.312    
    5883         15883  1    -1.43575       0.864    
    5884         15884  1    0.907648       0.623    
    5885         15885  1    0.568830       1.560    
    5886         15886  1    0.755921       0.830    
    5887         15887  1    0.463702       0.649    
    5888         15888  1    0.289452       1.133    
    5889         15889  1   -0.479713       4.114    
    5890         15890  1    0.110284       0.922    
    5891         15891  1    0.503822       0.922    
    5892         15892  1   -0.490896       0.786    
    5893         15893  1   -0.757051       0.786    
    5894         15894  1    0.210741       0.786    
    5895         15895  1    0.526679E-01   0.810    
    5896         15896  1    0.123247       0.810    
    5897         15897  1    0.422715       0.810    
    5898         15898  1    0.551341       0.810    
    5899         15899  1    0.282903       1.676    
    5900         15900  1    0.657850       1.676    
    5901         15901  1    0.189003       1.676    
    5902         15902  1   -0.732707       0.000    
    5903         15903  1    -1.02847       0.000    
    5904         15904  1    0.660293       0.000    
    5905         15905  1    0.365111       0.000    
    5906         15906  1     1.38592       0.000    
    5907         15907  1    0.556416       0.000    
    5908         15908  1    0.940607       0.000    
    5909         15909  1    0.827390       0.000    
    5910         15910  1     1.82753       0.000    
    5911         15911  1    0.987197       0.000    
    5912         15912  1    0.267985       0.000    
    5913         15913  1    0.604545       0.000    
    5914         15914  1    0.159056       0.000    
    5915         15915  1    0.752361       0.000    
    5916         15916  1     1.64112       0.000    
    5917         15917  1    0.928357       0.000    
    5918         15918  1    0.577719       0.000    
    5919         15919  1    0.176219       0.000    
    5920         15920  1   -0.374899       0.000    
    5921         15921  1     1.46667       0.000    
    5922         15922  1    0.892491       0.000    
    5923         15923  1    0.210063       0.000    
    5924         15924  1   -0.406437       0.000    
    5925         15925  1   -0.435001       0.000    
    5926         15926  1    0.520119       0.000    
    5927         15927  1     1.14778       0.000    
    5928         15928  1    0.351533       0.000    
    5929         15929  1    -2.15796       0.000    
    5930         15930  1   -0.240503       0.000    
    5931         15931  1   -0.150762       0.000    
    5932         15932  1   -0.308756       0.000    
    5933         15933  1    -1.24404       0.000    
    5934         15934  1   -0.941156       0.000    
    5935         15935  1    0.768502       0.000    
    5936         15936  1     1.39229       0.000    
    5937         15937  1     2.00703       0.000    
    5938         15938  1    0.921947       0.000    
    5939         15939  1    0.620132       0.000    
    5940         15940  1     1.18048       0.000    
    5941         15941  1    0.722342       0.000    
    5942         15942  1   -0.626987       0.000    
    5943         15943  1    -1.73310       0.000    
    5944         15944  1    -1.46861       0.000    
    5945         15945  1   -0.448122       0.000    
    5946         15946  1   -0.181943       0.000    
    5947         15947  1   -0.515485       0.000    
    5948         15948  1   -0.152442       0.000    
    5949         15949  1   -0.261592       0.000    
    5950         15950  1    0.300885       0.000    
    5951         15951  1    0.152969       0.000    
    5952         15952  1    0.772299       0.000    
    5953         15953  1   -0.377308       0.000    
    5954         15954  1    0.280835       0.000    
    5955         15955  1    0.225558       0.000    
    5956         15956  1   -0.131846       0.000    
